id,season,week,start_date,venue,home_team,home_points,away_team,away_conference,away_points
401438554,2022,1,2022-09-03T17:00:00.000Z,Charles D. Lindberg Stadium,Augustana (IL),34.0,Rhodes,Southern Athletic,28.0
401438672,2022,1,2022-09-03T17:00:00.000Z,Shirk Field at Musselman Stadium,Gettysburg,14.0,Bridgewater (VA),Old Dominion,29.0
401439518,2022,1,2022-09-03T17:00:00.000Z,Growney Stadium,St. John Fisher,62.0,Buffalo State,Liberty League,21.0
401432581,2022,1,2022-09-03T17:00:00.000Z,McBride Field,Kenyon,33.0,Bluffton,Heartland,26.0
401432726,2022,1,2022-09-03T17:00:00.000Z,Monarch Stadium,Methodist,10.0,Shenandoah,Old Dominion,27.0
401432543,2022,1,2022-09-03T17:00:00.000Z,Hotchkiss Field,Gallaudet,14.0,Waynesburg,Presidents',52.0
401459907,2022,1,2022-09-03T17:00:00.000Z,Wright Stadium,Hartwick,31.0,SUNY Maritime,ECFC,10.0
401432772,2022,1,2022-09-03T17:00:00.000Z,Robert E. Thorn Field,Grove City College,63.0,Juniata,Centennial,6.0
401432623,2022,1,2022-09-03T17:00:00.000Z,Little Giant Stadium,Wabash College,52.0,Hampden-Sydney,Old Dominion,48.0
401431206,2022,1,2022-09-03T17:00:00.000Z,Angell Field,Kalamazoo,21.0,Oberlin,North Coast,14.0
401431150,2022,1,2022-09-03T17:00:00.000Z,David Person Field,Lycoming,16.0,Susquehanna,Centennial,45.0
401431194,2022,1,2022-09-03T17:00:00.000Z,Dial-Roberson Stadium,Ohio Northern,13.0,Alma College,Michigan,16.0
401432671,2022,1,2022-09-03T17:00:00.000Z,Cameron Stadium,Washington & Jefferson,35.0,John Carroll,Ohio,26.0
401438685,2022,1,2022-09-03T17:00:00.000Z,Leslie C. Quick Jr. Stadium,Widener,20.0,Rowan,New Jersey,42.0
401441262,2022,1,2022-09-03T17:00:00.000Z,Sprague Field,Montclair State,27.0,Thiel College,Presidents',6.0
401431274,2022,1,2022-09-03T17:00:00.000Z,Ingalls Field,Ripon,13.0,St. Norbert,NACC,10.0
401431255,2022,1,2022-09-03T17:00:00.000Z,Sam Greeley Field,Rockford,41.0,Beloit College,Midwest,14.0
401431525,2022,1,2022-09-03T17:00:00.000Z,Stokes Stadium,Truman State,19.0,Davenport,GLIAC,20.0
401433022,2022,1,2022-09-03T17:00:00.000Z,,Post University,34.0,Lock Haven,Pennsylvania State Athletic,35.0
401445793,2022,1,2022-09-03T17:00:00.000Z,Wightman Stadium,William Paterson,28.0,Western Connecticut State,MSCAC,7.0
401437201,2022,1,2022-09-03T17:00:00.000Z,Pioneer Stadium,Alfred State College,17.0,Misericordia,Mid Atlantic,14.0
401431136,2022,1,2022-09-03T17:30:00.000Z,Schueler Field,Mount St. Joseph,31.0,Baldwin-Wallace,Ohio,28.0
401431059,2022,1,2022-09-03T17:30:00.000Z,Cadet Memorial Field,Coast Guard,10.0,University of New England,Commonwealth Coast,17.0
401432680,2022,1,2022-09-03T17:30:00.000Z,Mount Union Stadium,Mount Union,65.0,Defiance,Heartland,0.0
401435103,2022,1,2022-09-03T18:00:00.000Z,Clemens Stadium,St. Johns (MN),24.0,UW-Whitewater,Wisconsin,10.0
401431293,2022,1,2022-09-03T18:00:00.000Z,Harley Knosher Bowl,Knox College,26.0,Westminster,Upper Midwest,0.0
401431318,2022,1,2022-09-03T18:00:00.000Z,Concordia Stadium,Concordia (IL),14.0,Chicago,Midwest,34.0
401435346,2022,1,2022-09-03T18:00:00.000Z,J.J. Keller Field at Titan Stadium,UW-Oshkosh,52.0,East Texas Baptist,American Southwest,13.0
401433408,2022,1,2022-09-03T18:00:00.000Z,War Memorial Stadium,McMurry,9.0,Birmingham-Southern,Southern Athletic,26.0
401430996,2022,1,2022-09-03T18:00:00.000Z,Bulldog Stadium (TX),Texas Lutheran,45.0,Howard Payne,American Southwest,59.0
401431117,2022,1,2022-09-03T18:00:00.000Z,Cutler Field,Olivet College,35.0,Franklin,Heartland,31.0
401432793,2022,1,2022-09-03T18:00:00.000Z,Lloyd L. Thornton Stadium,Maryville TN,24.0,Berry College,Southern Athletic,31.0
401431077,2022,1,2022-09-03T18:00:00.000Z,Langhorst Field,Elmhurst,0.0,UW-River Falls,Wisconsin,63.0
401435059,2022,1,2022-09-03T18:00:00.000Z,Frank M. Lindsay Field,Millikin,28.0,Greenville,Upper Midwest,14.0
401404057,2022,1,2022-09-03T18:00:00.000Z,Jack Trice Stadium,Iowa State,42.0,Southeast Missouri State,OVC,10.0
401431821,2022,1,2022-09-03T18:00:00.000Z,Tom Benson Hall of Fame Stadium,Walsh,0.0,Tiffin,Great Midwest Athletic,42.0
401430975,2022,1,2022-09-03T18:00:00.000Z,Pete FioRito Stadium at McKinzie Field,Eureka College,6.0,Nebraska Wesleyan University,American Rivers,31.0
401431298,2022,1,2022-09-03T18:00:00.000Z,Farwell Field,Lake Forest,42.0,Wisconsin Lutheran,NACC,7.0
401432560,2022,1,2022-09-03T18:00:00.000Z,MLC Bowl,Martin Luther College,14.0,Concordia (WI),NACC,35.0
401432514,2022,1,2022-09-03T18:00:00.000Z,Carson Park,Wisconsin-Eau Claire,30.0,Loras College,American Rivers,27.0
401432810,2022,1,2022-09-03T18:00:00.000Z,Young-Wise Memorial Stadium,Hendrix College,20.0,Austin College,American Southwest,0.0
401432975,2022,1,2022-09-03T18:00:00.000Z,Herb Parker Stadium,Minot State,10.0,Winona State,Northern Sun,24.0
401432510,2022,1,2022-09-03T18:00:00.000Z,Ron and Joyce Schipper Stadium,Central,44.0,St. Olaf College,Minnesota,13.0
401445818,2022,1,2022-09-03T18:00:00.000Z,Robert B. Redman Stadium,Bloomsburg,30.0,Stonehill,NEC,33.0
401431246,2022,1,2022-09-03T18:00:00.000Z,Royal Stadium,Bethel (MN),41.0,Pacific Lutheran,Northwest,9.0
401413214,2022,1,2022-09-03T18:00:00.000Z,JSU Stadium,Jacksonville State,35.0,Davidson,Pioneer,17.0
401425513,2022,1,2022-09-03T18:00:00.000Z,Alumni Stadium,Delaware State,34.0,Lincoln (PA),CIAA,0.0
401420822,2022,1,2022-09-03T18:00:00.000Z,Stambaugh Stadium,Youngstown State,31.0,Duquesne,NEC,14.0
401403971,2022,1,2022-09-03T18:30:00.000Z,Rose Bowl,UCLA,45.0,Bowling Green,Mid-American,17.0
401413333,2022,1,2022-09-03T19:00:00.000Z,Washington-Grizzly Stadium,Montana,47.0,Northwestern State,Southland,0.0
401438680,2022,1,2022-09-03T19:00:00.000Z,McCulloch Stadium,Willamette,21.0,Pomona-Pitzer,So. Cal.,44.0
401431579,2022,1,2022-09-03T19:00:00.000Z,Jack Britt Memorial Stadium,Lake Erie College,31.0,Hillsdale,Great Midwest Athletic,35.0
401411097,2022,1,2022-09-03T19:30:00.000Z,Hard Rock Stadium,Miami,70.0,Bethune-Cookman,SWAC,13.0
401426542,2022,1,2022-09-03T19:30:00.000Z,Alamodome,UT San Antonio,35.0,Houston,American Athletic,37.0
401426541,2022,1,2022-09-03T19:30:00.000Z,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,45.0,UTEP,Conference USA,13.0
401415211,2022,1,2022-09-03T19:30:00.000Z,War Memorial Stadium,Wyoming,40.0,Tulsa,American Athletic,37.0
401403967,2022,1,2022-09-03T19:30:00.000Z,Snapdragon Stadium,San Diego State,20.0,Arizona,Pac-12,38.0
401405063,2022,1,2022-09-03T19:30:00.000Z,Memorial Stadium,Nebraska,38.0,North Dakota,MVFC,17.0
401415015,2022,1,2022-09-03T19:30:00.000Z,Joan C. Edwards Stadium,Marshall,55.0,Norfolk State,MEAC,3.0
401403858,2022,1,2022-09-03T19:30:00.000Z,Mercedes-Benz Stadium,Georgia,49.0,Oregon,Pac-12,3.0
401420836,2022,1,2022-09-03T19:30:00.000Z,Fargodome,North Dakota State,56.0,Drake,Pioneer,14.0
401403855,2022,1,2022-09-03T19:30:00.000Z,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,31.0,Cincinnati,American Athletic,24.0
401415176,2022,1,2022-09-03T20:00:00.000Z,Nottingham Field,Northern Colorado,34.0,Houston Christian,Southland,46.0
401415612,2022,1,2022-09-03T20:00:00.000Z,Raymond James Stadium,South Florida,21.0,BYU,FBS Independents,50.0
401439513,2022,1,2022-09-03T20:00:00.000Z,Earl Kitchings Stadium,Edward Waters,34.0,Clark Atlanta,SIAC,39.0
401403860,2022,1,2022-09-03T20:00:00.000Z,Vaught-Hemingway Stadium,Ole Miss,28.0,Troy,Sun Belt,10.0
401445811,2022,1,2022-09-03T20:00:00.000Z,Griswold Stadium,Lewis & Clark,41.0,Puget Sound,Northwest,15.0
401413236,2022,1,2022-09-03T20:00:00.000Z,Roos Field,Eastern Washington,36.0,Tennessee State,OVC,29.0
401403968,2022,1,2022-09-03T20:00:00.000Z,California Memorial Stadium,California,34.0,UC Davis,Big Sky,13.0
401430671,2022,1,2022-09-03T20:00:00.000Z,George Williams Athletic Complex,Shaw,7.0,Wingate,South Atlantic,21.0
401421116,2022,1,2022-09-03T21:00:00.000Z,Hancock Whitney Stadium,South Alabama,48.0,Nicholls,Southland,7.0
401415212,2022,1,2022-09-03T21:30:00.000Z,Mackay Stadium,Nevada,38.0,Texas State,Sun Belt,14.0
401420777,2022,1,2022-09-03T22:00:00.000Z,Paulson Stadium,Georgia Southern,59.0,Morgan State,MEAC,7.0
401426536,2022,1,2022-09-03T22:00:00.000Z,Peden Stadium,Ohio,41.0,Florida Atlantic,Conference USA,38.0
401455583,2022,1,2022-09-03T22:00:00.000Z,McAfee Field,Finlandia University,7.0,Benedictine (IL),NACC,52.0
401422978,2022,1,2022-09-03T22:00:00.000Z,Christy Mathewson-Memorial Stadium,Bucknell,13.0,Towson,CAA,14.0
401423449,2022,1,2022-09-03T22:00:00.000Z,Hornet Stadium,Alabama State,21.0,Miles,SIAC,13.0
401426538,2022,1,2022-09-03T22:00:00.000Z,Bridgeforth Stadium,James Madison,44.0,Middle Tennessee,Conference USA,7.0
401426540,2022,1,2022-09-03T22:00:00.000Z,Los Angeles Memorial Coliseum,USC,66.0,Rice,Conference USA,14.0
401431854,2022,1,2022-09-03T22:00:00.000Z,B.T. Harvey Stadium,Morehouse,16.0,West Alabama,Gulf South,24.0
401431566,2022,1,2022-09-03T22:00:00.000Z,Mihalik-Thompson Stadium,Slippery Rock,42.0,Wayne State (MI),GLIAC,10.0
401431863,2022,1,2022-09-03T22:00:00.000Z,University Stadium (GA),West Georgia,38.0,Carson-Newman,South Atlantic,7.0
401432090,2022,1,2022-09-03T22:00:00.000Z,Multi-Sport Performance Stadium,Alderson-Broaddus,28.0,Mercyhurst,Pennsylvania State Athletic,45.0
401444470,2022,1,2022-09-03T22:00:00.000Z,Alumni Memorial Stadium (NC),Livingstone,19.0,Catawba,South Atlantic,44.0
401429860,2022,1,2022-09-03T22:00:00.000Z,Charlie W. Johnson Stadium,Benedict College,52.0,Elizabeth City State,CIAA,14.0
401432331,2022,1,2022-09-03T22:00:00.000Z,Setzler Field,Newberry,40.0,Allen,SIAC,6.0
401430921,2022,1,2022-09-03T22:00:00.000Z,J. Leslie Rollins Stadium,Buena Vista,20.0,Gustavus Adolphus,Minnesota,62.0
401430695,2022,1,2022-09-03T22:00:00.000Z,Helen and Leonard Moretz Stadium,Lenoir-Rhyne,38.0,Virginia State,CIAA,19.0
401432880,2022,1,2022-09-03T22:00:00.000Z,Day Field,Randolph-Macon,49.0,NC Wesleyan,USA South,7.0
401424417,2022,1,2022-09-03T22:00:00.000Z,Armstrong Stadium,Hampton,31.0,Howard,MEAC,28.0
401432628,2022,1,2022-09-03T22:00:00.000Z,Wilson Field,Washington & Lee,3.0,Christopher Newport,New Jersey,9.0
401413203,2022,1,2022-09-03T22:00:00.000Z,Finley Stadium,Chattanooga,31.0,Wofford,Southern,0.0
401432436,2022,1,2022-09-03T22:30:00.000Z,MDU Resources Community Bowl,University of Mary,28.0,Wayne State (NE),Northern Sun,33.0
401421121,2022,1,2022-09-03T23:00:00.000Z,Cajun Field,Louisiana,24.0,Southeastern Louisiana,Southland,7.0
401404056,2022,1,2022-09-03T23:00:00.000Z,Bill Snyder Family Football Stadium,Kansas State,34.0,South Dakota,MVFC,0.0
401403866,2022,1,2022-09-03T23:00:00.000Z,Vanderbilt Stadium,Vanderbilt,42.0,Elon,CAA,31.0
401403856,2022,1,2022-09-03T23:00:00.000Z,Jordan-Hare Stadium,Auburn,42.0,Mercer,Southern,16.0
401431906,2022,1,2022-09-03T23:00:00.000Z,Ratliff Stadium,University of Texas of the Permian Basin,17.0,Southwest Baptist,Great Lakes,41.0
401435063,2022,1,2022-09-03T23:00:00.000Z,Charles A. Gaetano Stadium,Utica,43.0,Rochester,Liberty League,28.0
401405065,2022,1,2022-09-03T23:00:00.000Z,Camp Randall Stadium,Wisconsin,38.0,Illinois State,MVFC,0.0
401432524,2022,1,2022-09-03T23:00:00.000Z,Crusader Stadium,Mary Hardin-Baylor,62.0,Muhlenberg,Centennial,13.0
401441340,2022,1,2022-09-03T23:00:00.000Z,Knight Stadium,Southern Virginia,27.0,Wilmington (OH),Ohio,52.0
401435106,2022,1,2022-09-03T23:00:00.000Z,Big Cat Stadium,Minnesota-Morris,24.0,Macalester,Minnesota,45.0
401403859,2022,1,2022-09-03T23:00:00.000Z,Commonwealth Stadium,Kentucky,37.0,Miami (OH),Mid-American,13.0
401403857,2022,1,2022-09-03T23:00:00.000Z,Ben Hill Griffin Stadium,Florida,29.0,Utah,Pac-12,26.0
401404134,2022,1,2022-09-03T23:00:00.000Z,Brooks Stadium,Coastal Carolina,38.0,Army,FBS Independents,28.0
401414778,2022,1,2022-09-03T23:00:00.000Z,Benson Field at Yulman Stadium,Tulane,42.0,UMass,FBS Independents,10.0
401424416,2022,1,2022-09-03T23:00:00.000Z,McLane Stadium,Baylor,69.0,Albany,CAA,10.0
401424943,2022,1,2022-09-03T23:00:00.000Z,Golden Lion Stadium,Arkansas-Pine Bluff,48.0,Lane,SIAC,42.0
401425418,2022,1,2022-09-03T23:00:00.000Z,Centennial Bank Stadium,Arkansas State,58.0,Grambling,SWAC,3.0
401430708,2022,1,2022-09-03T23:00:00.000Z,"Luther ""Nick"" Jeralds Stadium",Fayetteville State,15.0,UNC Pembroke,Mountain East,13.0
401432646,2022,1,2022-09-03T23:00:00.000Z,Charles Lee Field at Samford Stadium,Huntingdon,34.0,Linfield,Northwest,41.0
401423918,2022,1,2022-09-03T23:00:00.000Z,Panther Stadium,Prairie View,40.0,Texas Southern,SWAC,23.0
401420846,2022,1,2022-09-03T23:00:00.000Z,Gayle and Tom Benson Stadium,Incarnate Word,64.0,Southern Illinois,MVFC,29.0
401420873,2022,1,2022-09-03T23:00:00.000Z,Jack Spinks Stadium,Alcorn State,27.0,Stephen F. Austin,Western Athletic,31.0
401418609,2022,1,2022-09-03T23:00:00.000Z,Governors Stadium,Austin Peay,63.0,Presbyterian College,Pioneer,0.0
401404157,2022,1,2022-09-03T23:00:00.000Z,M. M. Roberts Stadium,Southern Mississippi,27.0,Liberty,FBS Independents,29.0
401431894,2022,1,2022-09-03T23:00:00.000Z,"Memorial Stadium (Wichita Falls, TX)",Midwestern State,27.0,Colorado State-Pueblo,Rocky Mountain,59.0
401432323,2022,1,2022-09-03T23:00:00.000Z,Albany State University Coliseum,Albany State (GA),28.0,Mississippi College,Gulf South,14.0
401435180,2022,1,2022-09-03T23:00:00.000Z,Deeds Field-Piper Stadium,Denison,48.0,Capital,Ohio,31.0
401431006,2022,1,2022-09-03T23:00:00.000Z,Trinity University Stadium,Trinity (TX),55.0,Sul Ross State,American Southwest,7.0
401431094,2022,1,2022-09-03T23:00:00.000Z,Holmgren Athletic Complex,North Park,14.0,Manchester,Heartland,23.0
401431178,2022,1,2022-09-03T23:00:00.000Z,Hoernemann Stadium,Heidelberg,31.0,Adrian,Michigan,0.0
401432765,2022,1,2022-09-03T23:30:00.000Z,Reeves Field (PA),Geneva College,25.0,Wooster,North Coast,33.0
401403863,2022,1,2022-09-03T23:30:00.000Z,Williams-Brice Stadium,South Carolina,35.0,Georgia State,Sun Belt,14.0
401426539,2022,1,2022-09-03T23:30:00.000Z,Apogee Stadium,North Texas,10.0,SMU,American Athletic,48.0
401404124,2022,1,2022-09-03T23:30:00.000Z,Ohio Stadium,Ohio State,21.0,Notre Dame,FBS Independents,10.0
401403861,2022,1,2022-09-03T23:30:00.000Z,Davis Wade Stadium,Mississippi State,49.0,Memphis,American Athletic,23.0
401403854,2022,1,2022-09-03T23:30:00.000Z,Bryant Denny Stadium,Alabama,55.0,Utah State,Mountain West,0.0
401420797,2022,1,2022-09-03T23:30:00.000Z,Bank of America Stadium,North Carolina Central,28.0,North Carolina A&T,Big South,13.0
401430981,2022,1,2022-09-04T00:00:00.000Z,April Zorn Memorial Stadium,Monmouth (IL),7.0,Wartburg,American Rivers,34.0
401431240,2022,1,2022-09-04T00:00:00.000Z,Old National Bank Stadium,Crown College,14.0,Hamline,Minnesota,39.0
401404055,2022,1,2022-09-04T00:00:00.000Z,Jones AT&T Stadium,Texas Tech,63.0,Murray State,OVC,10.0
401411099,2022,1,2022-09-04T00:00:00.000Z,Carrier Dome,Syracuse,31.0,Louisville,ACC,7.0
401413340,2022,1,2022-09-04T00:00:00.000Z,Bobcat Stadium,Montana State,40.0,McNeese,Southland,17.0
401439762,2022,1,2022-09-04T00:00:00.000Z,Reynolds Field,Northwestern (MN),15.0,Augsburg,Minnesota,23.0
401404059,2022,1,2022-09-04T00:00:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,52.0,Louisiana Monroe,Sun Belt,10.0
401431911,2022,1,2022-09-04T00:00:00.000Z,Buffalo Stadium,Western State,6.0,West Texas A&M,Lone Star,44.0
401415210,2022,1,2022-09-04T00:00:00.000Z,University Stadium,New Mexico,41.0,Maine,CAA,0.0
401403970,2022,1,2022-09-04T00:00:00.000Z,Stanford Stadium,Stanford,41.0,Colgate,Patriot,10.0
401433060,2022,1,2022-09-04T00:00:00.000Z,Ben Altamirano Field,Western New Mexico,34.0,Adams State,Rocky Mountain,20.0
401432189,2022,1,2022-09-04T01:00:00.000Z,Torero Stadium,San Diego,58.0,La Verne,So. Cal.,0.0
401403974,2022,1,2022-09-04T01:30:00.000Z,Martin Stadium,Washington State,24.0,Idaho,Big Sky,17.0
401432637,2022,1,2022-09-04T02:00:00.000Z,Ted Runner Stadium,George Fox University,38.0,Redlands,So. Cal.,31.0
401435149,2022,1,2022-09-04T02:00:00.000Z,Ernie Chapman Stadium,Chapman,42.0,Pacific (OR),Northwest,21.0
401403969,2022,1,2022-09-04T02:30:00.000Z,Reser Stadium,Oregon State,34.0,Boise State,Mountain West,17.0
401403973,2022,1,2022-09-04T02:30:00.000Z,Husky Stadium,Washington,45.0,Kent State,Mid-American,20.0
401420855,2022,1,2022-09-04T02:30:00.000Z,Hornet Stadium,Sacramento State,56.0,Utah Tech,Western Athletic,33.0
401426543,2022,1,2022-09-04T03:59:00.000Z,Clarence T.C. Ching Athletics Complex,Hawai'i,17.0,Western Kentucky,Conference USA,49.0
401431127,2022,1,2022-09-04T17:00:00.000Z,Alumni Stadium (IN),Hanover,29.0,Centre,Southern Athletic,31.0
401424947,2022,1,2022-09-04T19:00:00.000Z,Hard Rock Stadium,Jackson State,59.0,Florida A&M,SWAC,3.0
401431983,2022,1,2022-09-04T20:00:00.000Z,Tom Benson Hall of Fame Stadium,Central State,41.0,Winston-Salem,CIAA,21.0
401432363,2022,1,2022-09-04T23:00:00.000Z,Cramton Bowl,Tuskegee,6.0,Fort Valley State,SIAC,21.0
401403867,2022,1,2022-09-04T23:30:00.000Z,Mercedes-Benz Superdome,Florida State,24.0,LSU,SEC,23.0
401411101,2022,1,2022-09-06T00:00:00.000Z,Mercedes-Benz Stadium,Georgia Tech,10.0,Clemson,ACC,41.0
401432091,2022,2,2022-09-08T22:00:00.000Z,West Family Stadium,West Liberty,30.0,Alderson-Broaddus,Mountain East,17.0
401446231,2022,2,2022-09-08T23:00:00.000Z,Duvall-Rosier Field,Fairmont State,38.0,Charleston (WV),Mountain East,40.0
401432371,2022,2,2022-09-09T00:00:00.000Z,Wantland Stadium,Central Oklahoma,21.0,Emporia State,Mid America,13.0
401431927,2022,2,2022-09-09T00:00:00.000Z,Lewis Field Stadium,Fort Hays State,19.0,Missouri Western,Mid America,35.0
401431916,2022,2,2022-09-09T00:00:00.000Z,Audrey J. Walton Stadium at Vernon Kennedy Field,Central Missouri State,32.0,Washburn,Mid America,40.0
401431953,2022,2,2022-09-09T00:00:00.000Z,Ron & Carol Cope Stadium at Foster Field,Nebraska-Kearney,28.0,Pittsburg State,Mid America,35.0
401420807,2022,2,2022-09-09T00:00:00.000Z,Plaster Sports Complex,Missouri State,35.0,UT Martin,OVC,30.0
401438633,2022,2,2022-09-09T23:00:00.000Z,Robert T. Shields Field,FDU-Florham,28.0,William Paterson,New Jersey,21.0
401439543,2022,2,2022-09-09T23:00:00.000Z,"Alumni Stadium (Worcester, MA)",Worcester Polytechnic,0.0,Endicott College,Commonwealth Coast,24.0
401431160,2022,2,2022-09-09T23:00:00.000Z,Reinhart Field,SUNY Maritime,17.0,Mass Maritime,MSCAC,14.0
401438607,2022,2,2022-09-09T23:00:00.000Z,Vendetti Field,Nichols,71.0,Dean College,ECFC,55.0
401435073,2022,2,2022-09-09T23:00:00.000Z,Duane Stadium,Merrimack,45.0,Assumption,Northeast 10,17.0
401415613,2022,2,2022-09-09T23:30:00.000Z,Bright House Networks Stadium,UCF,14.0,Louisville,ACC,20.0
401415214,2022,2,2022-09-10T01:00:00.000Z,University Stadium,New Mexico,14.0,Boise State,Mountain West,31.0
401426553,2022,2,2022-09-10T16:00:00.000Z,Blaik Field at Michie Stadium,Army,38.0,UT San Antonio,Conference USA,41.0
401433053,2022,2,2022-09-10T16:00:00.000Z,John A. Farrell Stadium,West Chester,14.0,Slippery Rock,Pennsylvania State Athletic,35.0
401432146,2022,2,2022-09-10T16:00:00.000Z,Grace P. Johnson Stadium,UNC Pembroke,50.0,WV Wesleyan,Mountain East,26.0
401411103,2022,2,2022-09-10T16:00:00.000Z,Georgia State Stadium,Georgia State,28.0,North Carolina,ACC,35.0
401405073,2022,2,2022-09-10T16:00:00.000Z,Ryan Field,Northwestern,23.0,Duke,ACC,31.0
401405071,2022,2,2022-09-10T16:00:00.000Z,TCF Bank Stadium,Minnesota,62.0,Western Illinois,MVFC,10.0
401403879,2022,2,2022-09-10T16:00:00.000Z,Vanderbilt Stadium,Vanderbilt,25.0,Wake Forest,ACC,45.0
401403876,2022,2,2022-09-10T16:00:00.000Z,Bill Snyder Family Football Stadium,Kansas State,40.0,Missouri,SEC,12.0
401441941,2022,2,2022-09-10T16:00:00.000Z,Stadium Red Field,SUNY Cortland,63.0,College of New Jersey,New Jersey,7.0
401445801,2022,2,2022-09-10T16:00:00.000Z,,Hilbert College,0.0,Denison,North Coast,63.0
401432572,2022,2,2022-09-10T16:00:00.000Z,Charles A. Henry Field,Hiram,21.0,Wooster,North Coast,49.0
401438666,2022,2,2022-09-10T16:00:00.000Z,Sabine Field at Haynes Family Stadium,Norwich,19.0,St Lawrence,Liberty League,30.0
401432694,2022,2,2022-09-10T16:00:00.000Z,"Memorial Stadium (Westerville, OH)",Otterbein,7.0,Heidelberg,Ohio,34.0
401432589,2022,2,2022-09-10T16:00:00.000Z,Austin E. Knowlton Athletics Complex,Oberlin,35.0,Alvernia University,Mid Atlantic,38.0
401411105,2022,2,2022-09-10T16:00:00.000Z,Hard Rock Stadium,Miami,30.0,Southern Mississippi,Sun Belt,7.0
401403868,2022,2,2022-09-10T16:00:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,19.0,Alabama,SEC,20.0
401405079,2022,2,2022-09-10T16:00:00.000Z,Ohio Stadium,Ohio State,45.0,Arkansas State,Sun Belt,12.0
401405080,2022,2,2022-09-10T16:00:00.000Z,Beaver Stadium,Penn State,46.0,Ohio,Mid-American,10.0
401432127,2022,2,2022-09-10T16:00:00.000Z,Mueller Field,Notre Dame College,27.0,Wheeling Jesuit,Mountain East,14.0
401432988,2022,2,2022-09-10T16:00:00.000Z,Andre Reed Stadium,Kutztown,24.0,California (PA),Pennsylvania State Athletic,19.0
401433044,2022,2,2022-09-10T16:00:00.000Z,Ram Stadium (WV),Shepherd,41.0,Edinboro,Pennsylvania State Athletic,7.0
401431187,2022,2,2022-09-10T16:00:00.000Z,Sprankle-Sprandel Stadium,Albion,51.0,Bluffton,Heartland,2.0
401403869,2022,2,2022-09-10T16:00:00.000Z,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,44.0,South Carolina,SEC,30.0
401435064,2022,2,2022-09-10T16:00:00.000Z,Charles A. Gaetano Stadium,Utica,21.0,Kean,New Jersey,15.0
401438686,2022,2,2022-09-10T16:00:00.000Z,Stagg Field,Springfield,35.0,Rowan,New Jersey,38.0
401431108,2022,2,2022-09-10T16:00:00.000Z,Merrill Field at Yunevich Stadium,Alfred,37.0,Mount St. Joseph,Heartland,43.0
401441263,2022,2,2022-09-10T16:00:00.000Z,Sprague Field,Montclair State,6.0,Delaware Valley,Mid Atlantic,14.0
401431170,2022,2,2022-09-10T16:00:00.000Z,Caparso Field,Anna Maria College,63.0,UMass Dartmouth,MSCAC,48.0
401456475,2022,2,2022-09-10T16:00:00.000Z,Barron Stadium,Shorter,34.0,Catawba,South Atlantic,21.0
401433030,2022,2,2022-09-10T16:00:00.000Z,Chryst Field at Biemesderfer Stadium,Millersville,10.0,Gannon,Pennsylvania State Athletic,16.0
401439519,2022,2,2022-09-10T16:00:00.000Z,Bowditch Field,Framingham State,31.0,St. John Fisher,Empire 8,20.0
401431051,2022,2,2022-09-10T16:00:00.000Z,Dr. John W. Winkin Sports Complex,Husson,0.0,Plymouth State,MSCAC,17.0
401411106,2022,2,2022-09-10T16:30:00.000Z,Carter-Finley Stadium,NC State,55.0,Charleston Southern,Big South,3.0
401430723,2022,2,2022-09-10T17:00:00.000Z,George Williams Athletic Complex,St. Augustine's,14.0,Limestone,South Atlantic,73.0
401431979,2022,2,2022-09-10T17:00:00.000Z,Garrison Stadium,Chowan,21.0,Tusculum,South Atlantic,23.0
401437185,2022,2,2022-09-10T17:00:00.000Z,Ralph F. DellaCamera Stadium,New Haven,31.0,Southern Connecticut State,Northeast 10,26.0
401431815,2022,2,2022-09-10T17:00:00.000Z,Superior Dome,Northern Michigan,13.0,UW-Oshkosh,Wisconsin,10.0
401430686,2022,2,2022-09-10T17:00:00.000Z,McPherson Memorial Stadium,Central State,21.0,Lincoln (PA),CIAA,26.0
401438226,2022,2,2022-09-10T17:00:00.000Z,Burke-Tarr Stadium,Carson-Newman,27.0,Franklin Pierce,Northeast 10,6.0
401431822,2022,2,2022-09-10T17:00:00.000Z,Frost-Kalnow Stadium,Tiffin,28.0,Ohio Dominican,Great Midwest Athletic,13.0
401432111,2022,2,2022-09-10T17:00:00.000Z,Callaghan Stadium,Concord,21.0,Glenville State,Mountain East,7.0
401416597,2022,2,2022-09-10T17:00:00.000Z,Kelly/Shorts Stadium,Central Michigan,24.0,South Alabama,Sun Belt,38.0
401433116,2022,2,2022-09-10T17:00:00.000Z,Helen and Leonard Moretz Stadium,Lenoir-Rhyne,5.0,Ferris State,GLIAC,27.0
401437045,2022,2,2022-09-10T17:00:00.000Z,Finley Stadium,Fort Valley State,9.0,Kentucky State,SIAC,7.0
401432766,2022,2,2022-09-10T17:00:00.000Z,Robert E. Thorn Field,Grove City College,55.0,Geneva College,Presidents',17.0
401432120,2022,2,2022-09-10T17:00:00.000Z,Bobcat Stadium (MD),Frostburg State,18.0,WV State,Mountain East,7.0
